date	kind	id	source	query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1017/s1471068411000263	backward	32	32	doi:10.1007/bfb0027000,doi:10.1016/j.entcs.2006.10.026,doi:10.1145/1599410.1599420,doi:10.1145/1273920.1273947,doi:10.1007/978-3-540-78969-7_12	-	seed-key:doi:10.1017/s1471068411000263; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-antoy2011pull-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.24963/ijcai.2022/358	backward	31	31	doi:10.1109/tc.1986.1676819	-	seed-key:doi:10.24963/ijcai.2022/358; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-decolnet2022prime-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1109/iwast.2012.6228982	backward	20	20	doi:10.1145/360248.360252,doi:10.1145/1190215.1190226,doi:10.1007/978-3-540-78800-3_28,doi:10.1145/1831708.1831733,doi:10.1145/2522920.2522925,doi:10.1007/978-3-540-78800-3_27	doi:10.1145/24039.24041	seed-key:doi:10.1109/iwast.2012.6228982; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-denaro2012allvalues-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1109/date.2004.1268825	backward	10	10	doi:10.1109/iccad.1996.569909,doi:10.1145/1015090.1015263,legacy:feng2003arrays	-	seed-key:doi:10.1109/date.2004.1268825; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-feng2004dynamic-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.4230/lipics.sat.2024.13	backward	52	52	doi:10.4230/lipics.sat.2023.9,doi:10.1007/978-3-540-31980-1_19,doi:10.1007/978-3-540-24605-3_21,doi:10.1109/iccad51958.2021.9643520,doi:10.1109/ictai.2018.00111,doi:10.1007/978-3-030-51825-7_5,doi:10.1016/j.dam.2024.10.021,doi:10.1007/978-3-540-24730-2_3,doi:10.1109/ddecs.2018.00028,doi:10.1145/2975585	doi:10.4230/lipics.sat.2023.15	seed-key:doi:10.4230/lipics.sat.2024.13; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-fried2024entailing-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1145/1190215.1190226	backward	25	25	doi:10.1145/360248.360252	-	seed-key:doi:10.1145/1190215.1190226; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-godefroid2007compositional-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.4230/lipics.iclp.2012.130	backward	53	53	doi:10.1017/s1471068411000263,doi:10.1145/347476.347484,doi:10.1145/1273920.1273947	-	seed-key:doi:10.4230/lipics.iclp.2012.130; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-hanus2012demand-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1007/978-3-030-75333-7_4	backward	30	30	doi:10.1017/s1471068411000263,doi:10.1145/347476.347484,doi:10.4230/lipics.iclp.2012.130	-	seed-key:doi:10.1007/978-3-030-75333-7_4; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-hanus2021memoized-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1007/978-3-642-02658-4_33	backward	35	35	doi:10.1145/1450058.1450071	-	seed-key:doi:10.1007/978-3-642-02658-4_33; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-kanade2009simulink-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.24963/kr.2024/48	backward	31	31	doi:10.1109/tc.1986.1676819,doi:10.1007/978-3-540-30494-4_20,doi:10.1007/978-3-540-31980-1_19,doi:10.1007/978-3-540-24605-3_21,doi:10.1109/date.2004.1268860,doi:10.1609/aaai.v38i8.28652,doi:10.1145/2975585,doi:10.1109/vlsid.2014.22	-	seed-key:doi:10.24963/kr.2024/48; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-lagniez2024decisiondnnf-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.4230/lipics.ecoop.2024.25	backward	35	35	doi:10.1145/3385412.3386014,doi:10.1145/3498709	-	seed-key:doi:10.4230/lipics.ecoop.2024.25; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-loow2024compositional-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1145/3571209	backward	70	70	doi:10.1145/2568225.2568293,doi:10.1145/3276519,doi:10.1145/800027.808445,doi:10.1145/3158150,doi:10.1145/1190215.1190226,doi:10.1007/978-3-642-04694-0_6,doi:10.1145/360248.360252,doi:10.1145/2254064.2254088,doi:10.1145/3498709,doi:10.1145/2786805.2786830	-	seed-key:doi:10.1145/3571209; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-lu2023grisette-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1613/jair.1.16870	backward	81	81	doi:10.1007/s00224-013-9447-2,doi:10.4230/lipics.sat.2023.9,doi:10.4230/lipics.sat.2024.13,doi:10.1007/978-3-540-72200-7_13,doi:10.1007/978-3-540-30494-4_20,doi:10.1007/978-3-540-31980-1_19,doi:10.1007/978-3-540-24605-3_21,doi:10.24963/kr.2024/48,doi:10.1007/11817963_39,doi:10.1109/date.2004.1268860,doi:10.24963/ijcai.2022/259,doi:10.1109/iccad51958.2021.9643520,doi:10.1109/ictai.2018.00111,doi:10.1007/978-3-030-51825-7_5,doi:10.1016/j.dam.2024.10.021,doi:10.1016/s0004-3702(99)00035-1,doi:10.1109/ares.2015.14,doi:10.1007/978-3-540-24730-2_3,doi:10.1007/978-3-031-99984-0_37,doi:10.1609/aaai.v38i8.28652,doi:10.1016/j.artint.2025.104346,doi:10.1109/ddecs.2018.00028,doi:10.2197/ipsjjip.25.459,doi:10.1145/2975585,doi:10.1109/vlsid.2014.22,doi:10.1145/3324884.3416569	doi:10.4230/lipics.sat.2023.15,arxiv:2003.04225	seed-key:doi:10.1613/jair.1.16870; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-masina2025cnf-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.3233/faia241007	backward	42	42	doi:10.1109/tc.1986.1676819,doi:10.1613/jair.989,doi:10.1007/11817963_39,doi:10.1609/aaai.v38i8.28652	-	seed-key:doi:10.3233/faia241007; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-michelutti2024canonical-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1007/978-3-030-51825-7_5	backward	34	34	doi:10.1007/s00224-013-9447-2,doi:10.1007/978-3-540-30494-4_20,doi:10.1007/11817963_39,doi:10.1109/date.2004.1268860,doi:10.1109/ictai.2018.00111,doi:10.1109/ddecs.2018.00028,doi:10.1145/2975585	arxiv:2003.04225	seed-key:doi:10.1007/978-3-030-51825-7_5; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-moehle2020flavors-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1016/j.dam.2024.10.021	backward	67	67	doi:10.1007/s00224-013-9447-2,doi:10.4230/lipics.sat.2024.13,doi:10.1007/978-3-642-01929-6_7,doi:10.1007/978-3-540-30494-4_20,doi:10.1007/978-3-540-31980-1_19,doi:10.1007/11817963_39,doi:10.1109/date.2004.1268860,doi:10.1109/ictai.2018.00111,doi:10.1007/978-3-030-51825-7_5,doi:10.1007/978-3-540-24730-2_3,doi:10.1609/aaai.v38i8.28652,doi:10.1145/2975585	arxiv:2003.04225	seed-key:doi:10.1016/j.dam.2024.10.021; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-moehle2025short-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1145/3341694	backward	47	47	-	-	seed-key:doi:10.1145/3341694; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-mokhov2019selective-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1109/iccad.1996.569909	backward	29	29	doi:10.1109/tc.1986.1676819	-	seed-key:doi:10.1109/iccad.1996.569909; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-narayan1996partitioned-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1109/ares.2015.14	backward	42	42	-	-	seed-key:doi:10.1109/ares.2015.14; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-phan2015allsmtr-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1145/3498709	backward	49	49	doi:10.1145/3276519,doi:10.1145/3158150,doi:10.1145/3385412.3386014,doi:10.1145/360248.360252,doi:10.1016/j.jsc.2016.07.012,doi:10.1145/2786805.2786830,doi:10.1145/2666356.2594340	-	seed-key:doi:10.1145/3498709; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-porncharoenwase2022merging-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.34727/2023/isbn.978-3-85448-060-0_19	backward	50	50	doi:10.1145/123186.128296,doi:10.1145/378239.378278,doi:10.1007/bf01383966	doi:10.34727/2022/isbn.978-3-85448-053-2_16	seed-key:doi:10.34727/2023/isbn.978-3-85448-060-0_19; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-ryan2023sylvia-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1609/aaai.v38i8.28652	backward	35	35	doi:10.1109/fmcad.2013.6679390,doi:10.4230/lipics.sat.2023.9,doi:10.1007/978-3-540-30494-4_20,doi:10.1007/978-3-540-31980-1_19,doi:10.1007/978-3-540-24605-3_21,doi:10.1109/date.2004.1268860,doi:10.24963/ijcai.2022/259,doi:10.1007/978-3-030-51825-7_5,doi:10.1016/j.dam.2024.10.021,doi:10.1145/2975585,doi:10.1109/vlsid.2014.22,doi:10.1145/3324884.3416569	arxiv:2003.04225	seed-key:doi:10.1609/aaai.v38i8.28652; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-spallitta2024disjoint-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1016/j.artint.2025.104346	backward	46	46	doi:10.1007/978-3-540-24605-3_21,doi:10.1007/978-3-540-31980-1_19,doi:10.3233/faia241007,doi:10.1007/11817963_39,doi:10.1007/978-3-540-30494-4_20,doi:10.1109/vlsid.2014.22,doi:10.1109/date.2004.1268860,doi:10.4230/lipics.sat.2024.13,doi:10.1007/978-3-030-51825-7_5,doi:10.1016/j.dam.2024.10.021,doi:10.24963/kr.2024/48,doi:10.1007/978-3-031-43369-6_11,doi:10.1609/aaai.v38i8.28652,doi:10.1145/2975585,doi:10.1145/3324884.3416569,doi:10.24963/ijcai.2022/259,doi:10.4230/lipics.sat.2023.9,doi:10.1109/ictai.2018.00111,doi:10.1613/jair.1.16870	arxiv:2003.04225,doi:10.4230/lipics.sat.2023.15	seed-key:doi:10.1016/j.artint.2025.104346; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-spallitta2025projected-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1016/j.tcs.2025.115263	backward	41	41	doi:10.1016/j.jsc.2016.07.012,doi:10.1145/3498709,doi:10.1007/978-3-031-76554-4_13	doi:10.1007/978-3-031-47963-2_22	seed-key:doi:10.1016/j.tcs.2025.115263; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-voogd2025compositional-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1109/tse.2016.2584063	backward	65	65	doi:10.1145/360248.360252,doi:10.1145/2522920.2522925,doi:10.1145/1190215.1190226,doi:10.1007/978-3-540-78800-3_28,doi:10.1145/1831708.1831733,doi:10.1007/978-3-540-78800-3_27,doi:10.1145/2786805.2786830	-	seed-key:doi:10.1109/tse.2016.2584063; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-wang2017dependence-backward.tsv
2026-08-04	snowball	closure-primary-1	Primary paper bibliography	DOI:10.1145/3276487	backward	60	60	doi:10.1145/2465106.2465121,arxiv:1807.03837,doi:10.1145/1806799.1806864,doi:10.1145/2786805.2786830	-	seed-key:doi:10.1145/3276487; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-wong2018variational-backward.tsv
2026-08-04	snowball	closure-seeds-semantic-1	Semantic Scholar Graph API	DOI:10.1145/347476.347484;paperId:c8ce0711dfbed7297395707127e6db789bd7473d	forward	396	396	doi:10.1145/3776699,doi:10.1007/978-3-030-75333-7_4,doi:10.1007/978-3-030-16202-3_6,doi:10.1007/978-3-319-90686-7_10,doi:10.1007/978-3-319-51676-9_1,doi:10.1145/2505879.2505881,doi:10.1016/j.entcs.2006.10.026,doi:10.1145/1273920.1273947,doi:10.1007/978-3-540-87405-8_7,doi:10.1016/s1571-0661(04)80784-9,doi:10.1016/s0020-0190(98)00016-7,doi:10.4230/lipics.iclp.2012.130,t:demanddrivensearchinfunctionallogicprograms	-	seed-key:doi:10.1145/347476.347484; exact DOI record; two unresolved citation stubs retained, one readable and one adjudicated by citation context; malformed duplicate metadata retained; snapshot screening/baseline-2026-08-04/semantic-antoy2000needed-forward.tsv
2026-08-04	snowball	closure-primary-2	Primary paper bibliography	DOI:10.1145/2652484	backward	38	38	doi:10.1145/1190215.1190226,doi:10.1145/360248.360252,doi:10.1145/2254064.2254088,doi:10.1145/1831708.1831733,doi:10.1145/800027.808445,doi:10.1007/978-3-540-78800-3_27	-	seed-key:doi:10.1145/2652484; primary-complete; exact accepted-manuscript bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-li2014zequivalent-backward.tsv
2026-08-04	snowball	closure-seeds-semantic-2	Semantic Scholar Graph API	DOI:10.1145/2652484	forward	7	7	doi:10.1145/3797074	-	seed-key:doi:10.1145/2652484; exact DOI record; all reported citing titles screened; snapshot screening/baseline-2026-08-04/semantic-li2014zequivalent-forward.tsv
2026-08-04	snowball	closure-precursor-2	Primary conference-precursor bibliography	DOI:10.34727/2022/isbn.978-3-85448-053-2_16	backward	11	11	doi:10.1007/bf01383966,doi:10.1109/tc.1986.1676819	-	seed-key:doi:10.1007/s10703-025-00478-1; precursor-complete; exact bibliography of the 2022 conference precursor title-screened because the expanded 2025 journal bibliography was not openly accessible; snapshot screening/baseline-2026-08-04/precursor-kaivola2025causalfanin-backward.tsv
2026-08-04	snowball	closure-seeds-openalex-2	OpenAlex API	DOI:10.1007/s10703-025-00478-1	forward	0	0	-	-	seed-key:doi:10.1007/s10703-025-00478-1; exact journal DOI record exposed zero citations at capture time, which is not a global no-citation claim; snapshot screening/baseline-2026-08-04/openalex-kaivola2025causalfanin-forward.tsv
2026-08-04	snowball	closure-primary-2	Primary paper bibliography	https://web.cecs.pdx.edu/~antoy/homepage/publications/gcm10/paper.pdf	backward	18	18	doi:10.1016/j.entcs.2006.10.026,doi:10.1145/1599410.1599420,doi:10.1007/978-3-540-76637-7_9,doi:10.1007/978-3-540-87405-8_7,doi:10.1007/978-3-540-78969-7_12	-	seed-key:t:thepulltabtransformation; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-alqaddoumi2010pulltab-backward.tsv
2026-08-04	snowball	closure-seeds-semantic-2	Semantic Scholar Graph API	TITLE:The Pull-Tab Transformation	forward	11	11	doi:10.1145/3776699,doi:10.1145/3756907.3756915,doi:10.1017/s1471068426100453,doi:10.1145/3479394.3479411,doi:10.1007/978-3-030-75333-7_4,doi:10.1007/978-3-030-16202-3_6,doi:10.1145/2505879.2505896,doi:10.1007/978-3-642-22531-4_1,doi:10.1017/s1471068411000263	doi:10.1145/3551357.3551370	seed-key:t:thepulltabtransformation; exact-title author-checked record; all reported citing titles screened; PPDP22 maps to the expanded 2026 TPLP treatment; snapshot screening/baseline-2026-08-04/semantic-alqaddoumi2010pulltab-forward.tsv
2026-08-04	snowball	closure-primary-2	Primary paper bibliography	DOI:10.1145/1599410.1599420	backward	30	30	doi:10.1007/bfb0027000,doi:10.1145/1273920.1273936,t:encapsulatingnondeterminisminfunctionallogiccomputations,doi:10.1007/978-3-540-76637-7_9,doi:10.1007/978-3-540-87405-8_7,doi:10.1016/s0020-0190(98)00016-7	-	seed-key:doi:10.1145/1599410.1599420; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-antoy2009setfunctions-backward.tsv
2026-08-04	snowball	closure-seeds-semantic-2	Semantic Scholar Graph API	DOI:10.1145/1599410.1599420	forward	49	49	doi:10.1145/3756907.3756915,doi:10.1017/s1471068426100453,doi:10.1145/3479394.3479411,doi:10.1007/978-3-030-16202-3_6,doi:10.1007/978-3-319-51676-9_1,doi:10.1145/2505879.2505896,doi:10.1017/s1471068411000263,doi:10.4230/lipics.iclp.2012.130,t:thepulltabtransformation	doi:10.1145/3551357.3551370	seed-key:doi:10.1145/1599410.1599420; exact DOI/title/authors record; all reported citing titles screened; PPDP22 maps to the expanded 2026 TPLP treatment; snapshot screening/baseline-2026-08-04/semantic-antoy2009setfunctions-forward.tsv
2026-08-04	snowball	closure-primary-2	Primary paper bibliography	DOI:10.1007/978-3-540-76637-7_9	backward	15	15	doi:10.1145/347476.347484,t:encapsulatingnondeterminisminfunctionallogiccomputations,doi:10.1145/1085099.1085112	-	seed-key:doi:10.1007/978-3-540-76637-7_9; primary-complete; exact primary bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-brassel2007tighter-backward.tsv
2026-08-04	snowball	closure-seeds-semantic-2	Semantic Scholar Graph API	DOI:10.1007/978-3-540-76637-7_9;paperId:9b44c5ccc322eda41cf03f347f0a8a29dcad11d7	forward	46	46	doi:10.1017/s1471068426100453,doi:10.1145/3479394.3479411,doi:10.1007/978-3-030-75333-7_4,doi:10.1145/2505879.2505896,doi:10.1145/2505879.2505881,doi:10.1007/978-3-642-22531-4_1,doi:10.1017/s1471068411000263,doi:10.1145/1599410.1599420,doi:10.1017/s0956796811000189,doi:10.1007/978-3-642-24452-0_2,doi:10.4230/lipics.iclp.2012.130,t:thepulltabtransformation	doi:10.1145/3551357.3551370	seed-key:doi:10.1007/978-3-540-76637-7_9; exact DOI/title/authors record; all reported citing titles screened; PPDP22 and ICFP09 map to their cataloged expanded treatments; snapshot screening/baseline-2026-08-04/semantic-brassel2007tighter-forward.tsv
2026-08-04	snowball	closure-primary-2	Primary report bibliography	TITLE:Demand-Driven Search in Functional Logic Programs	backward	26	26	doi:10.1007/bfb0027000	doi:10.1145/174675.177907	seed-key:t:demanddrivensearchinfunctionallogicprograms; primary-complete; exact primary-report bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-hanus1998demand-backward.tsv
2026-08-04	snowball	closure-seeds-semantic-2	Semantic Scholar Graph API	TITLE:Demand-Driven Search in Functional Logic Programs	forward	4	4	doi:10.1007/978-3-642-24452-0_2	-	seed-key:t:demanddrivensearchinfunctionallogicprograms; exact-title author-checked record; all reported citing titles screened; snapshot screening/baseline-2026-08-04/semantic-hanus1998demand-forward.tsv
2026-08-04	snowball	closure-seeds-semantic-2	Semantic Scholar Graph API	DOI:10.4230/LIPIcs.ICLP.2012.130	forward	8	8	doi:10.1017/s1471068426100453,doi:10.1145/3479394.3479411,doi:10.1007/978-3-030-75333-7_4,doi:10.1007/978-3-319-90686-7_10,doi:10.1145/2505879.2505896	doi:10.1145/3551357.3551370	seed-key:doi:10.4230/lipics.iclp.2012.130; exact DOI/title/authors record; all reported citing titles screened; PPDP22 maps to the expanded 2026 TPLP treatment; snapshot screening/baseline-2026-08-04/semantic-hanus2012demand-forward.tsv
